29.211057393 16.355723699 -2.363815757 -0.272386996 0.323605223 0.677865184 0.601318365 -0.069160969 -2.096449255 0.111235358 -0.688420136 -1.193697449 0.133251176 0.728104829 0.177113572 -1.324735417 0.264037257 -1.307248823 1.501790659 -0.977905939 0.920644429 -0.381279812 0.450619094 -0.913451366 -0.455744255 0.345485136 -0.493702050
33.738066559 21.335097420 3.020779204 -0.257688690 -0.658907549 0.519379247 -0.479252103 0.392736909 1.372358460 0.076164109 0.318662085 -1.941793023 -1.484731447 -0.597240830 0.335115946 0.366386931 -0.808035614 -0.029240559 -1.484161341 0.077714281 0.216491841 0.103341402 -0.963705480 -0.417695865 0.412184672 1.307826734 0.833621346
22.736759077 16.877612381 1.363757994 -0.016995281 -0.583972118 0.558338767 0.589020837 2.148752410 0.157995930 1.598171714 2.576079517 -1.277971088 -0.425956011 -0.809998711 -0.439870732 -1.496875364 1.173598628 0.102836300 -0.744139653 1.173934902 0.671841240 -1.299254021 0.369386709 0.025885822 1.044021752 1.551191914 0.891807101
26.263565254 33.292260131 -1.745037515 0.248267269 0.813955442 0.180225130 -0.493314102 -0.646992211 -0.085153494 0.619818474 0.663495140 -0.104657213 0.219413748 -1.054752381 0.537027488 -0.807595686 1.014252508 0.458780550 -0.201657673 -1.141186288 -1.317729211 -0.690018370 -0.155444735 1.376474154 -1.697294126 -0.179383874 0.401371005
21.130949523 17.991055878 -0.324240987 0.958031971 -0.237922765 -0.034489052 -0.156134578 -1.456185556 1.163804540 0.846395192 -0.081039886 2.093103169 -0.380673686 0.792991310 -1.888665040 1.281718695 0.478071193 0.482187358 -2.175023932 0.907289386 0.628552080 -0.019398711 -0.686442893 0.199717983 0.667664063 0.103970085 1.269792087
27.884341067 33.007345239 -3.245201862 0.438668271 -0.890042076 0.083333894 -0.091927755 -1.269567399 0.664227391 -0.703049973 -0.472623888 -1.436160884 0.081885341 -1.052396255 0.186729449 1.204990581 -0.971358205 0.122133885 1.253079944 -1.806693528 -0.033845295 -0.386334284 1.124883468 0.199548304 -0.462023151 -2.209403072 -0.324017637
25.366021219 17.127667580 5.835442095 -0.839785188 -0.094235927 -0.170054376 -0.506914132 0.879202885 -0.613592085 2.098092693 -0.108585055 1.098295717 0.211958395 -0.523266973 -0.466776227 -0.162666453 0.722311197 -0.664645155 -0.161083966 -0.440478569 0.738058126 -0.286368464 -0.617225177 -0.266463260 0.617122729 -0.362081851 -0.820966994
28.091892686 17.167302841 6.230989033 -0.388238944 -0.305003852 0.497712877 0.713109434 -0.650181085 0.147737923 0.865166472 1.091515332 -0.750735548 0.969986382 -0.157893053 -0.357429892 0.326318570 -0.808347818 1.606426704 1.700323769 -0.148717514 1.110735559 0.039553109 1.156711184 2.870093910 0.112044127 -0.255846295 1.615241002
28.152004339 33.043108142 1.978058181 -0.051747438 0.133605077 -0.739428066 0.657813059 -0.395919527 -0.984587598 1.098235068 0.517453032 0.885899235 0.435667887 1.476051384 2.782065252 0.976774527 -0.301694966 0.775697729 -0.768664161 -0.429476144 0.131925752 0.363849591 0.125475644 -0.783723021 0.007961878 0.330338756 0.851811633
18.051672865 25.255506783 -0.803087699 0.528226410 -0.089475741 -0.843647132 -0.035078029 -0.345515066 1.063744262 1.744303261 1.288986699 -0.766025586 1.372767606 -0.753074275 -0.017063571 0.953588562 -1.999153461 -0.183976365 -2.751717747 -1.039990657 0.148285576 -0.214613620 0.221684659 0.516519505 -0.742757756 0.477605164 -0.254557708
