-7.599014584 -36.054744747 -23.153029668 0.155915351 0.293261439 0.704254157 0.627466505 1.589392629 -0.315370609 0.581432550 -0.524385747 1.236525520 0.316331952 -0.172013714 -0.950616779 -0.006173034 -0.409662406 1.932895087 -1.426921911 -0.501470775 1.604793430 -0.568138878 0.373807670 -0.173431260 0.568161932 -1.312073797 0.036837868
-8.264255847 -31.294084118 -32.765462336 -0.970577900 0.216665725 -0.105010768 -0.002691148 0.555002222 0.100135988 -0.567563336 0.923090849 0.254722716 1.496679001 0.008027249 -0.389191795 -1.042536842 0.629809556 0.732018303 -0.217883847 -1.290880629 -1.251604136 -0.368429943 0.195694543 -0.353192990 0.651958135 1.024628635 -0.369552922
-8.221479538 -42.517054347 -22.392703373 0.623149487 -0.584977245 0.501543954 -0.133940288 1.770006952 -0.903212581 0.251902067 -0.477315680 0.997654707 2.084875418 -1.065108656 0.030434974 -0.230485289 -1.122757676 -0.005806833 -1.352278444 1.179702859 0.303084983 0.260719914 0.877611765 0.804571836 -0.134451992 -0.160520332 0.224928751
-9.918496399 -42.506855561 -29.125225517 0.514822465 0.451121462 -0.720496462 -0.111050005 -0.862628142 0.625626740 1.424530049 0.273439362 2.146589855 0.212795883 -1.032470371 -1.197707576 -0.068928065 -1.749049490 -0.467917170 -1.685556651 -0.867820683 -0.544732927 0.385274820 0.824768988 0.621382235 0.040886009 -0.243307217 0.748322104
-8.416770955 -30.026518247 -25.089969138 -0.217627892 -0.880257160 -0.071978460 0.415457019 -0.363019868 -1.130251887 -0.744874366 0.242895142 -1.213496785 -2.063762540 -1.059951500 0.699227448 -0.700685610 0.402743036 -0.493944796 0.939852334 0.252984650 0.938460855 2.246690176 -1.013361669 0.024047246 -0.135073393 -0.249842327 -0.293052132
-3.205256902 -28.292500539 -29.991918162 0.362551372 0.412102961 -0.126094831 -0.826333919 0.280095619 0.619973000 0.381007071 0.119633725 1.758497217 1.332260616 -0.876690327 -0.194916922 0.068580577 0.366102115 -0.678026155 0.948098279 -1.012082448 -1.255673918 0.797029163 0.858747068 1.969850989 1.136089067 1.515390091 -1.683158815
-11.413545533 -32.298985710 -27.439118260 -0.482101986 -0.641599420 -0.596586674 -0.003492727 1.253096615 -0.212654240 0.739939755 2.643888178 -0.901354288 -0.103087886 1.157529569 0.286586824 -0.205934914 0.027156529 -0.393876007 0.322269820 1.630728296 -0.844109852 -0.143934383 0.927341154 -1.085900850 -0.080242069 -0.387193968 0.327365437
-10.317983941 -27.950897222 -24.122667222 -0.402676035 -0.095036473 -0.896840881 -0.156513622 -0.162644566 -1.737136058 0.445023164 -0.705576782 -0.428890448 -0.528551303 -0.025260199 0.132594240 0.350460641 3.115301910 0.775073997 0.792968645 0.256140748 -0.056305694 0.665221542 -2.336695430 0.910234993 0.322434242 -0.213416262 -0.575454770
-1.984121709 -41.807709880 -29.459193784 0.283550451 0.908093628 -0.197250788 -0.236764085 0.269846570 -0.392939638 0.565740331 0.551648162 -1.156250900 1.239460130 -1.356054931 0.173067002 0.539204092 -2.477376956 -1.050770863 -0.237585185 -0.419722026 1.020117179 0.530217131 1.888564093 1.581814772 0.480381338 1.199070915 1.446807446
2.502754641 -31.974363967 -27.520877354 0.033110402 -0.938047845 0.299444611 0.171180800 -0.713778885 0.115921770 -1.620608465 1.353818750 -0.414230605 -1.802743089 -0.718024696 -0.592872399 -0.914532933 -0.574461287 0.032826726 -1.190493951 -0.010444087 2.238518451 1.667182000 -0.767929355 0.653501030 -0.678599928 1.269914847 -0.140708181
-13.719439414 -30.148245660 -23.823473098 -0.000319596 -0.240871299 0.786096606 -0.569239003 0.404064848 -1.033562969 -1.249231967 -0.961944623 1.191751502 0.365776942 -1.035216409 -0.536899660 -1.324484190 -1.009187779 -2.847516778 0.639163549 -1.949094465 -0.597042361 0.534137008 1.046697837 0.008071771 -0.676301946 -0.623398991 -0.458507006
-2.130674105 -28.310416151 -32.002215887 -0.514195850 -0.843340621 0.141699150 -0.065578771 -0.655034921 -0.291760218 -0.930532262 2.554728870 -0.122189333 -0.537867907 1.027499892 0.040107633 -1.577747877 -0.620228464 0.354187507 -1.829671630 1.172155882 0.197686113 0.202151310 -1.672218300 0.131965499 -2.722866649 1.413274161 -0.235349518
-7.896366102 -33.674661905 -18.112942638 -0.187928180 0.820002517 -0.483040404 0.242797940 1.539343824 1.609396947 -0.445029771 0.655280584 -0.143471517 0.150503381 -3.035647650 0.434176506 -0.821533277 -1.569034060 1.088311976 1.016543174 -0.077080979 1.336743839 0.381988408 -0.150061383 -0.321723188 -1.156193224 -0.063863723 -0.220724032
-10.619767365 -39.843868629 -21.264503052 -0.352959307 -0.421366460 0.835358696 -0.006773743 -0.237152150 -1.371687294 0.792492688 0.011853116 1.559781702 -0.452904025 -2.406991976 0.210621757 0.807995954 0.681395912 0.836692954 0.111216255 0.272771466 -1.201140047 1.312600103 1.316606767 0.225664292 -0.276699524 -0.377234999 0.796464909
-3.271649124 -39.431821923 -25.683219117 0.169760229 0.464649529 0.039771584 -0.868159260 0.810163848 1.007740067 -0.528196751 -0.426466851 1.128907813 -0.496373194 1.210512456 -1.219459323 0.350725319 0.181409720 -0.200612460 -0.637690684 0.280801197 -2.215725461 -1.728225492 -0.559953074 -1.743836087 -0.478852825 0.610207093 -0.347440152
-5.190397985 -37.508570815 -33.878766575 -0.546324539 0.340285424 0.015193130 0.765182656 0.019892529 -1.598508183 0.721241667 -0.376205013 -0.478649497 -0.253266662 1.738206068 0.092672077 0.869414959 0.220949259 1.108761504 -0.881173491 0.724940545 -0.940298297 2.087543730 0.591549372 0.030041055 1.533787632 -0.407600060 0.287172481
-10.386236261 -37.040372501 -24.986108520 0.301350622 0.432149282 0.427381939 0.734696862 -0.049707073 -0.385606412 -0.600476407 0.804877932 -0.396121580 1.210033093 -1.672413145 -0.506410231 -0.771278034 -0.593973076 0.066726234 0.732729568 -4.424289105 -0.204496914 -0.941933131 0.054775937 -0.069698011 0.332004605 1.661916897 -2.071165950
