-1.402016097 -2.161981499 -42.726352816 -0.324670318 -0.561086769 -0.461646417 0.605519123 -0.428981242 -1.229376524 -0.393846045 -0.208436262 2.072894393 -0.090473993 0.926254660 -0.446964365 0.102772717 1.480062818 1.424390449 2.442378349 0.057331730 -0.400993412 -0.145237614 -0.002422573 -1.202347752 -0.667047803 -1.878366582 -0.079916807
7.818565846 1.924717015 -46.674655171 0.534827029 0.420957220 -0.620346164 -0.389776481 -1.494069889 -0.277453916 0.803176279 0.964343565 0.673515354 0.413604122 0.912108947 -0.601497853 -0.023312834 -0.373746921 -0.377068077 -0.022785757 -0.361624500 1.176128063 0.074688279 -1.378341050 -1.159664826 0.050126707 -0.722795126 -1.344118400
-2.244758470 2.768537423 -51.124567712 -0.177677116 -0.078303002 0.613901458 0.765130370 0.017468777 -0.571694369 1.303892378 -1.480213682 1.206604512 0.987811810 0.950349081 1.932603072 0.290352250 -0.558053821 0.044480297 -0.237218125 -0.412788010 0.554336270 0.785853366 -0.593246526 -0.541265052 0.431175363 -1.187972387 0.091284368
-0.220096009 -11.499779974 -45.591006323 0.044170000 -0.519414206 -0.432919096 0.735417535 0.474073546 -1.334680108 -0.661473331 0.820251602 -0.186663494 -0.736901076 -1.167100153 -0.439587490 1.555806345 -0.435515665 1.195747942 0.701588757 0.456164445 0.063101556 -1.072066222 0.451722645 0.187415357 0.828466864 -1.693309949 1.089319311
4.911924796 -3.646239842 -44.274209423 -0.136729465 0.867336383 0.464787030 -0.114042402 -0.109076559 -0.973540901 1.548397892 1.177408035 1.128934585 0.404118149 -1.220769165 0.502159445 -0.479948051 0.872194446 -0.551248134 -0.260930531 0.476016769 -0.423320669 1.956514092 0.221671305 -0.111824084 -1.705994966 0.581979139 -0.323664122
1.495932147 -7.892092195 -41.172572828 -0.813210315 0.325806554 -0.371918651 0.306945581 -0.991784921 0.998327955 0.849244707 0.186151292 0.328171147 -1.305561414 0.791691532 -1.045722908 0.296293079 -0.381011189 -1.625916731 -0.153166419 -0.880527893 1.395469031 0.819754229 0.444305590 1.133313275 -0.865256134 -0.221531431 -1.817709733
5.044110941 3.863091226 -44.676515877 0.668142808 -0.319733014 -0.635614827 0.217600044 1.442041056 0.392552233 0.381122146 0.063330435 -0.833827159 0.024779027 -0.015293823 -0.354699655 0.224750050 -0.918403865 -0.295037419 -0.199722599 -1.282195223 0.111708456 -0.091327204 -0.549225473 -1.963056210 0.873582322 0.922031190 -0.495156691
-2.240904489 -0.371717769 -53.861484848 0.385343243 -0.153613491 0.399164023 0.817668370 1.077588612 0.474362121 0.385424341 0.635514982 -1.451250685 -2.008249373 -1.028092541 0.375246711 0.881398551 -1.090955783 0.055172503 -0.801039217 -1.044386474 0.227527590 0.467124133 -0.296318049 0.602897333 1.492561460 -0.296311695 0.178342433
-3.317431023 -1.225254233 -47.984549460 0.125134396 -0.599093828 0.396534376 -0.684242981 0.912834893 -0.386401269 0.167585028 0.818108510 0.393851442 0.073860964 2.425797265 -0.890275838 0.457557013 2.088198779 -0.325084645 1.297122160 -0.215698380 0.163807410 -0.643842092 -0.581961091 0.684183009 0.890693914 -0.665619430 0.088494830
3.122718245 -8.694990345 -50.626680477 -0.127444673 0.881450416 -0.278639045 0.359392963 -0.820619238 0.132512876 0.328351601 -0.978423235 2.118291843 -0.674462848 -1.881327790 -1.286568199 0.705960452 2.241061240 1.490899748 -1.431995043 1.052087923 1.024738630 0.332846040 -0.494210982 -1.179958561 0.570263196 -0.359492985 -1.253419838
3.969136754 -5.195423080 -54.229906568 -0.047931342 -0.793066892 -0.081194135 0.601793157 -0.644533154 -1.169942391 -0.958385232 -0.703615369 -0.690432049 -2.024960964 -1.360700660 0.370664064 0.096357560 -1.174457351 1.788534865 -1.202103435 -0.866877005 -1.364452037 -0.877794981 1.377193605 -1.402063496 0.843457462 0.060133784 -0.560885747
0.804574967 -8.447436741 -45.410320573 -0.808169088 -0.570702676 0.045142901 -0.138287019 1.926997724 -0.807092003 -0.847464594 2.082700372 -0.672312703 0.394440898 0.869149175 0.808791316 -0.509332900 0.982373004 -1.493213954 0.241502686 0.094650881 -0.375979192 0.471403317 -0.462315967 1.320536058 -0.940541730 -0.794056918 0.689805112
-0.919374234 -2.367352596 -50.891285932 0.943490347 0.055893982 0.174322002 0.276249283 0.902149816 -1.553425097 0.095599268 -0.026738419 1.252787805 0.953518221 1.623688459 -1.511928419 1.030001692 1.043039582 0.400100745 -0.704695162 -0.721504891 -0.736129105 1.050195433 0.522170089 0.336138520 -2.174280024 -1.027921230 1.407039360
-1.057639615 -0.882674381 -43.204130888 0.449894480 0.626818200 0.236203174 0.590679237 -1.459849296 -0.650629192 0.066140735 -0.678041785 2.066110621 1.297769655 -1.322844493 -1.068120679 -1.655696953 1.131852939 -1.420998056 -0.724152200 0.108643844 0.707147687 1.871993698 -0.837533570 -1.248685781 -0.208254793 0.467119480 -0.915214414
4.688019756 -1.544937607 -44.284101357 0.985325122 -0.061442299 -0.043109052 -0.153299896 -1.242226512 0.558262104 0.632817717 -0.338542730 0.984833880 1.183079876 0.711258983 -0.137981122 -0.735780509 -0.622701800 -1.674372234 -1.615201527 -1.305463283 0.594243080 0.546199927 -0.475562854 0.055089610 0.340890580 0.519784631 0.307672487
2.667400453 -9.544249803 -52.357175577 0.515650896 -0.485559741 0.215712697 0.672163614 -1.011818668 0.553093999 1.211993858 2.011977507 0.269020397 -0.314109222 0.099507084 -0.030006284 -1.057443977 0.939656386 1.574853764 -0.644588727 -0.690528271 0.195377049 -0.486362858 -0.258360823 1.794905648 0.740997388 -0.186124721 -0.226777153
7.836592659 -1.830982422 -40.409871435 -0.245370496 -0.061730927 0.536934060 -0.804788436 1.312702182 1.061649933 -0.901337873 0.452920144 -1.217866058 0.243686027 1.363215806 1.199288253 -0.515352180 1.407016209 0.328712089 -0.075688669 2.591201149 -0.255122003 -0.952550199 0.379650323 1.201495564 0.160443800 1.232415277 -1.079257013
0.672883070 -5.410363544 -42.645471718 0.533186575 -0.723507306 -0.236210045 0.369396900 0.237401980 0.338556982 -0.328109458 -0.936930527 0.907697162 -1.371871751 -1.118887348 1.458667431 0.097286419 1.265058070 -0.156963743 0.210105024 1.458381940 1.038756025 0.270575861 -0.822927069 0.187019931 1.927294957 -1.839260428 0.577812702
-0.739519973 -5.987112874 -49.481838408 -0.433284051 -0.713871553 -0.433808077 -0.338323646 -0.167425213 -0.279364195 0.739967222 -1.152459808 -2.060277217 0.220626548 -1.730264916 0.407928432 1.203483906 0.590964661 -0.247607536 0.760486292 0.086645122 -0.920824273 0.580137546 0.044501503 -0.131434533 -0.461452341 0.582300930 -0.152437898
-5.943658911 0.763998356 -46.760547477 -0.661713744 -0.746098799 0.001903537 0.073945112 0.145697646 0.381583930 -0.391044170 0.046954393 -1.764794879 0.256036230 -0.501396791 1.506121524 0.411267100 1.091370339 -1.868972438 0.665233179 -0.877293396 -0.765243015 -0.783731906 0.602391943 0.672353415 0.459391458 0.007929915 0.822613246
5.634450677 2.010019402 -45.167202974 0.259985464 -0.236783819 -0.593305561 0.724105995 -1.093914683 -1.196398299 -0.769024067 1.055732535 0.297465229 -0.584734132 -0.965058257 1.334428332 0.738117416 -0.577426254 1.105661072 1.320173502 -1.673169912 -1.155490492 0.392629567 -0.418658311 0.678565927 0.545076748 -0.144327523 -0.205365464
-2.824083880 -2.342305891 -39.858637484 0.654101131 -0.742787222 0.116664539 0.082512057 0.106963561 -0.588195438 -0.735641170 1.355464154 -0.090062520 1.382888748 -1.350611339 0.573041974 0.253419787 -1.441895905 0.806327851 0.575387291 -0.290846846 -1.018649804 -1.085921826 0.090014744 -2.292105511 1.277909481 0.277460943 1.441122686
6.673412455 1.024288046 -45.153106632 0.657445199 -0.703524480 -0.010790431 0.269634353 -1.836236558 0.052640087 0.452963384 1.495707712 -0.217312302 -0.321068270 -0.282328710 -0.456491266 1.194242010 1.475562959 0.090619067 -0.334212242 -1.419501907 1.098889488 0.919965733 0.068016698 0.179649397 -0.615298734 -1.877110365 0.740609454
