5.592903943 11.730008921 26.321111771 -0.638682731 0.377563401 0.667905281 0.058589953
18.330854828 8.917933065 31.994693492 0.086969808 0.848772189 0.047393741 0.519399516
20.515833115 8.764239195 26.163691949 0.895291208 0.156291125 0.398890394 0.122119571
12.838871706 16.968543371 31.080652652 0.320731801 0.613616034 -0.340932824 0.635901945
14.726815358 18.617158384 25.527835925 -0.495940259 -0.543615700 -0.310378842 0.601822403
17.725898066 10.163419589 26.535834871 -0.438549985 -0.128256764 -0.126735241 -0.880433014
15.935378164 10.868010466 32.942871140 -0.058294582 -0.479798530 0.346463503 0.803964025
12.891024079 17.943438190 25.312797457 0.104582590 0.923983987 0.249726497 0.270097667
22.312078068 7.565006353 27.520481396 -0.012014813 0.593060728 -0.796646533 -0.116141803
15.374438225 10.770946986 26.747860690 0.335388929 -0.328933218 -0.796860561 -0.379908477
14.276115377 8.660908739 36.651833452 0.702518183 0.101496765 0.696699376 -0.103810351
15.460277671 17.459105205 22.603141288 -0.392872601 -0.560293063 0.200834157 -0.700991044
16.477424604 15.337741033 32.894229403 0.074013721 0.839601516 -0.504420129 -0.187487592
12.863598311 2.027811142 26.763732116 0.780254876 -0.459836856 -0.211883840 0.367229672
16.660179966 12.436076236 35.260333946 0.350631179 -0.729074343 -0.030410917 -0.587012397
20.145925248 7.847214472 31.719920125 0.627577837 0.171185581 -0.757707904 0.052156381
21.121129403 7.502154783 33.843821019 -0.267171433 0.577824544 0.480646687 0.603089533
14.016410522 17.734586711 24.189335989 -0.082094037 -0.154740493 0.369365853 -0.912625233
13.940530132 9.943210517 22.359980176 -0.142973705 -0.438231143 0.363720690 0.809456141
15.299315761 8.606982606 32.315737455 0.911236690 -0.125140658 -0.312422953 -0.237443484
14.877312492 0.989617826 30.065529781 0.082804673 0.192161570 0.977674720 -0.019221337
17.834644628 6.895374701 25.347598079 0.469861969 -0.861927300 0.109816667 -0.155728482
17.758470179 2.465293118 32.636092321 -0.365878658 0.520913462 -0.117005942 -0.762293633
17.664447376 10.952225186 25.624698102 -0.496426917 0.154397541 0.710841873 -0.473735735
12.674038082 16.656250621 25.774828268 0.531124698 -0.581772511 -0.412926702 0.457098283
17.535604938 8.124087741 33.940637907 -0.692401388 0.601775158 0.376393144 -0.129519025
14.778519892 9.556851584 27.276801880 0.262848982 -0.714966977 0.641300707 -0.092011080
21.443516713 11.310307651 23.703675464 -0.149426053 -0.568321155 -0.528635695 0.612557933
17.652538585 2.534766288 23.383189134 -0.194221719 -0.459651954 0.667663736 0.552470037
13.249121263 4.308642938 33.726158141 -0.055809661 0.287672011 0.946767481 0.133272023
11.462450769 5.006529047 29.753596105 0.237565596 -0.002045090 0.243759107 -0.940287139
17.001959887 17.650599672 28.212220630 -0.181060467 0.616440330 0.583711846 -0.496486564
12.478005207 6.010994348 35.995959645 0.278526106 0.814579723 -0.309572985 -0.403791591
13.760570579 16.210874345 28.141028994 0.531494200 0.792821564 0.050646025 -0.293909618
10.325098194 0.544493943 29.119630972 0.166600445 0.197925833 -0.949081491 0.179760897
16.755079525 11.995751987 25.717923770 0.755172334 -0.373221687 0.286794160 0.456255879
13.797141633 5.038767537 23.069523294 0.418250246 0.175786396 -0.376255381 0.807835233
15.659254683 6.516879741 34.628329448 -0.409317291 -0.246719548 -0.752451527 -0.453216858
10.703721923 4.549824625 29.637826267 0.509073136 0.434369881 0.563268093 0.484661122
13.685544819 17.989025932 30.925269279 -0.386444500 0.864969734 0.292861678 0.129306009
14.885265225 14.147238026 34.721558690 0.265506671 0.894363873 0.125222701 0.337548137
16.145698123 9.510384189 28.854032051 -0.382703944 -0.330754092 0.829871998 -0.235482248
10.162179424 11.763305382 24.662345941 0.644569516 0.091277428 -0.281963956 -0.704765846
10.996302420 3.928638612 29.507696895 -0.717185382 0.507283466 0.138249238 -0.457379232
21.050879004 12.722921037 31.379915317 -0.082368919 -0.714500855 0.694122634 -0.029960964
16.095753394 5.574959236 20.915053435 -0.231408580 0.702675757 -0.124261245 0.661253350
17.530979201 17.349127187 26.181413265 0.016721437 0.600584792 0.547260580 0.582687017
12.885115230 15.136471756 20.618345631 0.124629139 -0.754546789 0.423057976 0.485951304
18.055192073 9.711491720 26.958494449 -0.566470595 0.173827640 0.794799826 -0.131103976
9.515631886 9.977029063 28.009125342 -0.739177015 0.636658803 0.219538525 0.009259841
10.107636730 14.998463418 25.933138926 -0.401212943 0.146978478 0.391106924 -0.815144696
21.197277158 9.584657643 31.333544184 -0.569971583 -0.334538689 -0.739665152 0.126931963
20.547541030 9.941204543 27.761354978 0.653903765 0.408686191 -0.543260978 0.332043631
18.073638616 6.387160700 32.375982383 -0.172709527 -0.109309296 -0.592330750 -0.779337655
11.516600806 15.801837154 32.795000446 -0.221341712 -0.228347550 0.805081516 0.500708494
5.004200444 8.530468338 22.967584751 0.177659304 0.753120181 0.558489952 -0.298891515
9.953721988 18.506318149 27.615404483 0.045940093 0.273284629 0.917815925 0.284286735
15.724699633 6.193804456 23.370073864 0.902104453 0.221405849 -0.167497010 0.330350961
8.167346308 5.201331493 24.234030452 0.585590147 0.586196561 0.401265835 0.390440138
5.989641556 8.085397064 30.301668984 0.005437390 0.390308641 -0.833355727 -0.391341069
17.902961174 12.523592823 26.808082165 -0.065423680 -0.086667685 -0.993787641 0.024383988
12.062192368 6.429715901 25.905329072 -0.204906983 0.932967596 0.096855821 -0.279648964
15.128862631 14.780728107 29.212712251 -0.176863789 -0.319312002 0.665170491 0.651388719
13.244798583 7.950337021 28.136996440 -0.148077474 -0.360067012 0.554825031 0.735250973
11.977728261 10.787830298 21.839897008 0.099140559 0.587180001 -0.338878518 -0.728390105
12.787212881 17.590325248 27.949392181 0.781804463 0.334467171 -0.049384147 0.523903330
21.147085137 14.769531808 24.851241170 -0.163399943 -0.265818605 -0.386104372 0.868080838
11.646684545 17.810826919 23.281584700 0.490482311 0.145189167 -0.422524722 -0.748211245
11.579356928 10.863393355 30.925094052 0.231667275 -0.221934711 -0.417979599 -0.849922533
5.734519864 8.664262480 28.368447209 -0.919994558 -0.338107277 -0.082570556 -0.180209838
16.411466846 11.786343709 20.743497848 0.862433677 -0.091502347 -0.494983811 -0.053164843
16.087798231 17.543531451 23.117687488 0.457224931 -0.123308451 -0.790250175 -0.388902365
15.701107315 2.391495367 29.496818202 0.315322341 -0.849874379 -0.410640236 0.098285083
6.286409050 13.578654905 33.478136848 0.643503070 -0.077974348 -0.038431879 -0.760491151
16.861459101 12.008565540 22.180961747 0.436849496 -0.803326254 -0.241497199 -0.324820798
8.173118097 10.062402287 20.406021575 0.261074179 -0.081925377 -0.602181101 -0.750004284
18.719110969 9.698469122 34.771867114 -0.008556056 0.787817484 0.387622964 0.478559132
9.471635258 5.574012237 29.849881075 0.216305444 -0.365297254 0.819163210 -0.385670205
17.045968638 6.373308162 25.634911779 -0.100800483 0.529678914 0.581688237 0.609030628
16.990646117 15.138379373 28.258023227 0.226101853 -0.866313837 -0.442098610 0.054102745
11.566061834 14.231951781 29.082439117 0.544208172 0.210074602 -0.082982175 0.807972825
12.141315449 15.091187336 23.197568617 -0.380002499 0.624462728 0.632745634 -0.255494353
4.892446006 10.760993655 22.943526282 -0.425503984 0.551638521 0.661356716 -0.277936317
8.209760758 9.089011978 23.809979701 -0.755741502 0.151834415 0.624175088 -0.127304953
17.579671138 5.414221344 35.563116097 0.320374442 -0.904236119 0.194933639 0.204250177
17.200484149 12.333200577 20.419383435 -0.431147561 -0.739289650 0.386037830 -0.344292591
10.536647899 11.446092491 32.504854169 0.572543738 0.197715371 0.352104038 -0.713529990
9.481641660 11.508057944 24.063477779 -0.051135839 0.297150000 0.173751628 -0.937495267
11.608839510 9.897143998 37.097564375 -0.641934283 -0.571745502 -0.443721706 -0.253255808
9.003220688 17.010415880 26.816338238 -0.518266936 -0.847925980 0.105812708 -0.034994094
20.194115392 6.261844725 30.822908268 0.403694170 0.642281974 -0.112295763 0.641790109
16.810065822 10.671800605 23.604595971 0.892958964 -0.226093650 -0.008735580 0.389139615
9.515581853 18.364003237 25.901466329 -0.048730886 -0.395623873 0.773917735 -0.492095918
12.627039404 3.009530170 29.967387621 -0.495817140 0.068262617 -0.534139237 0.681322870
14.524923466 8.649602299 28.063839715 -0.667775376 0.416498275 0.095719900 0.609461184
9.859769394 13.401931905 21.639308826 0.881295683 0.322232605 0.050534063 -0.341950837
15.906024422 10.111388652 18.577913850 -0.514081025 -0.642816274 0.045775332 -0.566049959
17.016649325 15.075831225 22.135978651 0.051205575 0.752479184 0.649530543 -0.096245205
21.830183833 10.016094270 30.410583027 -0.003287029 0.259753858 -0.796242743 0.546364918
20.266883730 5.689095879 29.921995519 0.632630067 0.577744109 -0.435808575 0.275793091
