-31.984576875 -12.425355068 30.495552294 -0.720520217 -0.453591738 0.013205594 -0.524338406
-18.314756321 -9.957293539 38.785071229 -0.418523688 -0.184432604 0.163967021 0.874035098
-19.444343217 -13.171259635 34.212515991 0.550772665 0.308196788 -0.744504069 -0.217664656
-29.903358454 -9.470906151 35.875006282 -0.905406647 -0.248452856 -0.197543719 -0.281933435
-25.273837201 -8.470904499 38.075771861 -0.145917392 0.343377844 -0.498207224 -0.782680862
-22.692977994 -14.701978056 40.329191562 0.162722673 -0.289673821 -0.135004281 0.933479648
-27.376485970 -10.806528026 38.658509621 -0.123330783 -0.857726803 0.085443792 -0.491725134
-22.767301885 -5.410650346 37.779950453 -0.683267573 0.686831211 0.108163921 -0.222954880
-20.848362417 -5.343721230 29.988975980 -0.689639074 -0.458310383 -0.379797368 0.412436057
-28.631490359 -4.071018468 40.694450209 0.053007038 -0.500894770 -0.572141436 0.647262590
-27.003739936 -9.107990895 31.608121770 0.101451021 -0.068348402 -0.911682004 -0.392265355
-23.692165737 -9.092313431 33.925493238 -0.614789907 -0.464760684 0.043065946 -0.635748536
-22.939420586 -8.888663182 34.632693098 0.322802220 0.523089093 0.357209583 -0.703262285
-19.940619935 -3.970776217 34.183039815 -0.056095073 0.578049208 0.703643499 0.409387693
-17.399059538 -13.404425189 35.545467002 0.078260825 0.237247764 0.933723869 -0.256414660
-24.315604321 -9.892832059 27.889917803 0.701885057 0.313992951 0.622607399 0.145347240
-24.138091597 -9.021613493 34.977543629 -0.157786175 -0.980426239 0.050513748 -0.106377973
-16.443723474 -14.546645856 34.335023461 0.162679631 0.491187051 -0.316527236 0.795035300
-29.066522003 -1.464082772 37.036790772 0.121314808 0.761354778 -0.218596657 0.598194886
-27.636884723 -2.833243278 35.661137795 -0.242702650 -0.615663263 0.489184405 0.568113359
-25.191111830 -5.628834009 35.144402306 -0.012648826 -0.340689568 -0.779862435 0.524962102
-21.048927383 -12.684332787 27.242147073 -0.754930461 -0.590063474 -0.073916613 -0.276480433
-25.517959159 -10.291406351 27.860081319 -0.891717168 -0.158139392 -0.412351206 -0.098989435
-17.713137659 -10.237168747 37.220223279 0.165091680 0.482975309 -0.741486511 -0.435519622
-24.152598777 -16.805107406 33.884743929 -0.419842761 0.612620278 0.655994075 0.134537075
-25.670410813 -2.923884568 36.187016248 0.147599133 0.188428583 0.067546773 -0.968579681
-15.491806108 -9.818098233 37.020415154 0.428367558 0.866269834 0.118174888 -0.228281637
-18.435016180 -9.648718120 39.860357262 -0.313039673 0.394390836 -0.222498616 0.834839145
-18.687248594 -1.894800739 31.495827884 0.388054500 -0.478049135 0.255226353 -0.745481213
-26.269470587 -12.393299440 35.167510677 0.782435062 0.128116510 -0.295781179 0.532818007
-28.982517139 -15.702004144 36.582734746 -0.280955070 0.927025405 -0.170027470 0.181049182
-16.914184900 -8.987435714 42.387788313 -0.590273887 -0.172191106 -0.783238014 0.092006388
-26.472361114 -14.382862201 40.769785404 0.637096030 -0.182260667 0.742564339 -0.097405854
-20.088935019 -13.165471415 37.599309845 0.365032412 0.837034540 0.215005716 0.346261549
-28.805229182 -3.675995333 36.130457126 0.647309410 0.726736031 0.223636415 0.053216758
-21.301794182 -7.522686759 44.004360982 0.528502474 -0.042065142 0.786570800 -0.316578639
-18.349159337 -11.977809209 28.146869971 -0.627146864 -0.022562432 0.529199761 0.571073866
-23.387853885 -12.284357691 28.814674758 -0.327952989 0.144864915 -0.825880723 -0.435180451
-33.475397890 -9.912036398 34.942398809 -0.758135818 -0.352803678 -0.183375849 0.516849054
-24.037448348 -12.826422982 42.032774138 0.606173061 -0.442275116 0.602607720 -0.271681574
-17.903901179 -7.321938574 36.859500960 0.836469740 -0.392096236 -0.359030704 0.132950630
-19.360244845 -13.927167567 38.795277498 -0.367644837 -0.768619657 -0.092673450 0.515240457
-18.013962426 -16.616989503 31.910225933 -0.010688059 -0.741907441 -0.028668487 -0.669803876
-24.823911060 -9.414806872 38.493284315 -0.862530417 0.401928328 -0.161668712 -0.261453872
-22.807101837 -5.406061799 33.131224691 0.506992425 0.150058988 0.548796304 0.647505674
-25.257996321 -8.183687406 28.947577936 -0.508653037 -0.587032418 0.265153863 0.571277916
-20.558712153 -8.949601147 31.214656526 0.085112078 0.135396973 0.676609161 0.718765357
-25.632288075 -0.906418698 36.595121694 0.088229872 -0.300727703 0.791546458 0.524626099
-21.250421171 -3.524815185 28.572766770 0.479154399 -0.043098597 0.876596999 0.011457471
-31.078193657 -6.328436592 29.326387381 0.403904510 -0.311957335 -0.844144985 -0.164204179
-23.486440455 -5.623786533 31.558224228 -0.568766174 0.328009382 -0.240141333 -0.715015402
-21.807832686 -11.223149962 27.100106032 0.290780351 0.844925605 0.103792058 -0.436777653
-24.177105630 -6.851018457 26.318351352 0.791883350 -0.217238785 -0.088695719 -0.563791751
-28.453345197 -13.575568481 41.576759814 0.403353253 0.519147395 -0.679961930 0.324721279
-22.185559826 -13.273680861 35.516711765 0.200310644 0.646463487 0.301323331 0.671688064
-25.891993744 -3.595692883 36.202735242 0.018985520 -0.402457110 -0.883732817 -0.238084296
-31.728799500 -6.057368156 31.961408403 0.529946495 -0.732604651 0.390971857 0.172012048
-23.133256562 -3.142158335 28.547265571 0.305492671 0.217281243 -0.908108614 -0.186552497
-26.229846298 -9.502399255 27.783860448 0.499287794 -0.282491449 -0.626910185 0.527156428
-24.214553067 -10.024571521 30.440283845 0.669466100 0.069363305 -0.543794579 0.501289665
-25.074008003 -12.467836555 39.732989574 -0.454863296 0.741355245 0.229781717 -0.436683118
-16.642031950 -12.656792526 35.937669573 0.877491888 -0.177092137 -0.081986928 0.438091891
-29.338705862 -3.934901079 33.283502190 0.873739490 -0.376486237 -0.226924777 -0.208188768
-31.506350390 -7.036297199 39.446774975 0.752033309 0.348053886 -0.505230276 0.240928959
-16.256187481 -14.735416426 38.811864821 -0.089484627 -0.465894349 -0.190706881 0.859398535
-27.499993888 -9.764290078 42.159921502 -0.526923585 -0.029964503 0.834847752 0.156470108
-17.335468667 -13.741689617 40.569453878 -0.824738975 0.022211729 -0.416093379 0.382333052
-20.263905003 -9.533795089 35.899656116 0.464777785 0.166040513 0.648369912 -0.579679753
-24.348489398 -14.315564811 36.266608573 -0.744241550 -0.600319281 0.234471430 0.175340880
-31.363604726 -7.095482428 35.358450100 0.733393254 -0.661097595 0.129543165 -0.091120099
-29.676484164 -11.546342647 38.556612153 0.007502977 -0.952675937 0.246585861 0.177616661
-15.922204389 -5.784226200 31.649650772 0.501696106 0.569781866 -0.247335409 0.602058832
-31.829768169 -4.355839556 37.201836062 0.824140601 -0.262934349 -0.064514997 -0.497489309
-31.186246968 -3.519665319 35.300386237 0.385303508 -0.117551994 -0.714069400 -0.572562335
-26.615275480 -3.260436012 28.091150150 0.961318174 -0.210026093 -0.143811693 -0.105235950
-30.017599237 -8.650084356 42.580784877 0.430965564 0.034525760 -0.580730879 -0.689803089
-24.553282429 -2.336400516 34.535273254 -0.345721635 0.041120846 -0.478989946 -0.805825203
-17.698488323 -4.908968500 40.720890030 -0.747205704 -0.620367838 -0.058376403 -0.231126756
-23.770570322 -18.855138725 31.901977583 -0.310724246 -0.152495308 0.203104169 0.915939037
-24.745359393 -18.004341651 31.109799326 -0.448099543 0.830208521 0.206028419 0.259832450
-26.032597918 -14.023367789 38.875292414 0.096370330 0.657179254 -0.652093050 0.365517223
-29.239371640 -14.142920919 41.390366201 -0.065363296 0.899167068 -0.419406186 -0.106417453
-28.103822635 -13.615121707 27.799513671 0.269960263 -0.411820769 -0.870286493 0.011248552
-20.181786769 -17.534659293 40.026817437 -0.498981650 0.343937474 0.679413946 -0.413667762
-22.673899314 -0.564396608 35.023557859 0.122647493 0.690681761 -0.380797095 -0.602420011
-22.448539423 -10.937998435 43.663504874 -0.560894599 -0.011947792 0.721657368 0.405543022
-23.519656945 -2.846500901 29.045495544 0.617930246 -0.371519456 0.352557435 -0.596522221
-23.398808018 -4.728844518 34.489191540 -0.172623488 -0.278524356 0.061458886 0.942787420
